tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000011__t0015,0.08848596101315281,0.08909922374683832,0.07108490538850543,0.7679566740989685,0.35505392956008486,0.35523790838019054
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000012__t0018,0.10741904473544892,0.1059560890962159,0.11522236247568296,0.568393886089325,0.29414997659906955,0.29371108990729966
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000013__t0011,0.17123400684707768,0.17233813263504094,0.09051147695777595,1.1772019863128662,0.5494044396666026,0.5497356774029916
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000014__t0012,0.22962874692428353,0.23100911938244706,0.11983718122827869,1.1568831205368042,0.5675930266604904,0.5680071383979394
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000015__t0011,0.144446258842038,0.14488029126862256,0.13882377774434318,1.053383469581604,0.506334398808556,0.5064646085365314
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000016__t0002,0.14416736706544078,0.14538260229029754,0.13588636756029282,1.3161391019821167,0.6104717611805668,0.6108363317480238
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000017__t0039,0.1126028142920828,0.11215092015462969,0.10292350146444862,1.3068255186080933,0.5873881021701968,0.5872525339289607
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000018__t0042,0.16755634495040975,0.16849557060990472,0.11325772202108086,1.4641809463500977,0.6699165986314862,0.6701983663293347
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000019__t0016,0.16012824567529188,0.16046214111546864,0.1675322022184801,0.8853872418403625,0.4524530311042766,0.4525531997363297
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000020__t0060,0.18981475780649337,0.18998928113776092,0.15307938500553808,1.5613828897476196,0.7274213987426573,0.7274737557420377
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000021__t0004,0.18282528851738827,0.1827456011730817,0.08743453712141647,1.025523066520691,0.49128717429991786,0.49126326809662585
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000022__t0005,0.17574975960871733,0.17621831372745356,0.11046088101078577,1.231732726097107,0.5785562826246937,0.5786968488603146
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000023__t0016,0.11754404341234337,0.11837097290827969,0.08545043661847451,0.8072964549064636,0.38381692597183087,0.38406500482061173
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000024__t0019,0.0778142857031485,0.07781307917068958,0.15110017765348227,0.6342321038246155,0.32236718053683544,0.32236681857709776
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000025__t0004,0.15857079726317727,0.15960568016901833,0.10281357087851195,1.135787010192871,0.5327301145196552,0.5330405793914076
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000026__t0053,0.14982197829345345,0.1499196140650615,0.11837381078221698,1.3008586168289185,0.6008021834542685,0.600831474185751
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000027__t0010,0.13090653974750863,0.13124118332607237,0.07446006411539108,1.5248991250991821,0.6715696311985428,0.671670024272112
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000028__t0057,0.1558643964456123,0.1562458536155913,0.13386319899006194,1.343898892402649,0.624477835591762,0.6245922727427555
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000029__t0050,0.14353154609199237,0.14361872579456758,0.12837603432918931,1.3927960395812988,0.638690689958874,0.6387168438696466
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000030__t0045,0.09152447323604276,0.09175724023959764,0.0966594400596652,1.4494785070419312,0.6362465768054848,0.6363164069065513
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000031__t0033,0.17994169250711795,0.1800797589362686,0.14197176873121597,0.7079437375068665,0.3797515333742467,0.37979295330299195
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000032__t0017,0.15179624437596456,0.15008897261228382,0.1303753069587551,0.8820109963417053,0.43745586393709807,0.43694368240799386
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000033__t0033,0.1965263659238678,0.19623456322780153,0.12093982353954147,1.22258722782135,0.5842747479675628,0.584187207158743
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000034__t0015,0.1713149121443489,0.17186328195491596,0.12092600661633945,1.0632797479629517,0.5129841748133872,0.5131486857565573
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000035__t0013,0.2152885765303763,0.21587349621221497,0.1746967477683138,1.121125340461731,0.5654457334742995,0.5656212093788511
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000036__t0037,0.20537115197354747,0.20498517119276272,0.0909018993005688,1.4201574325561523,0.6569448884046959,0.6568290941704604
