sample_id,band,dataset,uploader,pitch_med,motion_deg,input_sharpness,n_gen_frames,gen_f0,gen_flast,gen_ratio,gen_mean,gt_f0,gt_flast,gt_ratio,gt_mean,gen_mae,gt_floor_mae,mae_above_floor
vp_00064,mid,dragon-95/so100_sorting_2,dragon-95,26.034667554899457,622.798828125,705.0506738278601,16,892.7483841603993,355.1968810280785,0.3978689710670624,410.1898122533248,705.0506738278601,599.8835999541811,0.8508375670310946,601.9413734311183,1.0968207120895386,1.1597940921783447,-0.06297338008880615
vp_00065,mid,dragon-95/so100_sorting_2,dragon-95,26.034667554899457,761.311767578125,759.4073827692562,16,996.9902641307935,379.78875108208507,0.3809352656144697,422.1082889229502,759.4073827692562,699.890638544337,0.9216273826456532,700.1143419055151,1.2457365989685059,1.2755151987075806,-0.029778599739074707
vp_00066,mid,dragon-95/so100_sorting_2,dragon-95,26.034667554899457,607.024169921875,746.9853794987997,16,967.5437710748613,357.64534671768536,0.36964254993859474,420.10337823978625,746.9853794987997,622.0164290394674,0.8327022805399289,616.8830601014681,1.0933887958526611,1.0671063661575317,0.026282429695129395
vp_00067,mid,dragon-95/so100_sorting_2,dragon-95,26.034667554899457,651.951171875,771.4902115829361,16,979.3075157070161,353.3365635975823,0.3608024628935155,383.200289953223,771.4902115829361,782.1082389310094,1.0137630098057544,699.7351753353621,1.2731742858886719,1.3339509963989258,-0.060776710510253906
vp_00068,mid,jlesein/TestBoulon7,jlesein,26.24695182725172,328.9013671875,467.8665227846675,16,456.95550431966797,289.29129626139996,0.6330841701786136,331.3850072929403,467.8665227846675,283.97689342176636,0.6069613438699865,310.7500040873819,1.058126449584961,1.232255220413208,-0.17412877082824707
vp_00069,mid,jlesein/TestBoulon7,jlesein,26.24695182725172,505.9969506263733,456.514615980265,16,489.35715202093127,380.73905202951283,0.7780392101277585,369.8433523357939,456.514615980265,571.1015928578272,1.2510039610238126,426.4917576315297,0.9431785941123962,0.9328479170799255,0.010330677032470703
vp_00070,mid,jlesein/TestBoulon7,jlesein,26.24695182725172,446.0023498535156,784.19206253678,16,831.6713986240327,466.5727698272467,0.5610061505044082,584.01981450269,784.19206253678,624.7507188394759,0.796680747848525,685.5822168041401,1.1161342859268188,1.1371628046035767,-0.021028518676757812
vp_00071,mid,jlesein/TestBoulon7,jlesein,26.24695182725172,524.8434162139893,643.9744869740382,16,652.5233371844515,393.7014391957224,0.603352273795887,480.95643636529803,643.9744869740382,559.1516672054291,0.86828232874869,599.7102696432107,0.9777165055274963,1.0670669078826904,-0.08935040235519409
vp_00072,mid,AndrejOrsula/lerobot_double_ball_stacking_random,AndrejOrsula,26.41361548061053,466.57439041137695,120.56062133721244,16,301.44539567735046,254.12987220153212,0.8430378298851009,254.16256517312954,120.56062133721244,139.8173899921735,1.1597268530985707,127.20963110408715,1.6812292337417603,1.7138671875,-0.032637953758239746
vp_00073,mid,AndrejOrsula/lerobot_double_ball_stacking_random,AndrejOrsula,26.41361548061053,298.874267578125,127.6268587408702,16,310.2872409730777,263.0042902177572,0.8476155493603728,255.2000251410366,127.6268587408702,99.13337063444985,0.7767437952457215,120.9127317020529,1.4663411378860474,1.556477427482605,-0.09013628959655762
vp_00074,mid,AndrejOrsula/lerobot_double_ball_stacking_random,AndrejOrsula,26.41361548061053,273.44921875,109.63043001030816,16,249.948716442436,227.56798353135588,0.9104587003664613,228.47565925736447,109.63043001030816,125.27454176834956,1.142698626242985,118.5867511322783,1.3672162294387817,1.6164206266403198,-0.24920439720153809
vp_00075,mid,AndrejOrsula/lerobot_double_ball_stacking_random,AndrejOrsula,26.41361548061053,458.4285888671875,125.25702775080998,16,301.0171476601064,258.69179065465926,0.8593922062735835,248.30459560544463,125.25702775080998,119.6376592780113,0.9551372998812238,119.23956677649417,1.659003734588623,1.7154597043991089,-0.05645596981048584
vp_00076,mid,lirislab/put_coffee_cap_teabox,lirislab,26.96662486569349,404.93499755859375,60.39148514539932,16,168.45120816692707,125.6733456652984,0.7460519104144157,135.89665850621182,60.39148514539932,57.09171595047845,0.9453603568794233,53.56108197822704,1.0080064535140991,0.929412841796875,0.07859361171722412
vp_00077,mid,lirislab/put_coffee_cap_teabox,lirislab,26.96662486569349,354.1349258422852,66.19210534794068,16,162.3697631114721,110.402532800287,0.6799451491704902,125.53083037798292,66.19210534794068,60.44058398563595,0.9131086504503096,59.0401716936787,0.8854312896728516,0.8198363780975342,0.06559491157531738
vp_00078,mid,lirislab/put_coffee_cap_teabox,lirislab,26.96662486569349,320.0911865234375,38.32004625268512,16,133.48081566061825,107.47057409550993,0.8051387277101617,110.22678157933754,38.320046252685124,38.26419542944166,0.9985425167841991,39.48047868760493,1.2029755115509033,1.0128767490386963,0.19009876251220703
vp_00079,mid,lirislab/put_coffee_cap_teabox,lirislab,26.96662486569349,402.781494140625,63.44018627861871,16,157.0700798152387,159.6437718974054,1.016385629167425,138.27229632326868,63.44018627861871,61.53337906009887,0.9699432279231432,57.14467369992734,0.9419798851013184,0.9917582869529724,-0.04977840185165405
