tier,sample,dino_pf,dino_flat,video,action,total_pf,total_flat,crf
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000044__t0020,0.1900918102862842,0.1883982212190259,0.0958457865472653,0.8726439476013184,0.4348388580905922,0.4343307813704147,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000045__t0039,0.1527890594796836,0.1531263296633808,0.0936174516957035,1.589898705482483,0.7098814355456093,0.7099826166007186,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000046__t0007,0.1329214200621584,0.1344633241544285,0.1339070937146147,1.1236355304718018,0.5295027663217526,0.5299653375494338,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000047__t0031,0.1111188843225646,0.1112736578047582,0.1346284433496652,1.4396737813949585,0.6495937108596525,0.6496401429043105,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000048__t0037,0.1839624245005601,0.1846858442861739,0.1286210818504487,1.673275113105774,0.7630850971476123,0.7633021230832965,0
unseen_general,unseen_general__CSCSXX__pick_place_cube_1.18__ep000049__t0021,0.1332709845630138,0.1327664125837009,0.1469724166100408,1.1838630437850952,0.5576182378659544,0.5574668662721606,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000000__t0024,0.3786301524502241,0.3754927903296097,0.107003004797059,0.8588870167732239,0.4892447538834745,0.4883035452472901,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000001__t0031,0.5207306229453516,0.5214399963848615,0.1754309205565798,0.6389674544334412,0.4644354448239558,0.4646482568558088,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000002__t0002,0.0086700871391085,0.0086736323943794,0.0211646614100158,1.4552897214889526,0.5910663131603183,0.5910673767368997,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000003__t0034,0.0849026800960907,0.0848861394611434,0.034477397252684,1.1423083543777466,0.4927373649557311,0.4927324027652469,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000004__t0014,0.1098961592106656,0.1061473986918116,0.0729398244650837,1.2794349193572998,0.5666247628456448,0.5655001346899886,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000005__t0028,0.12052282792708,0.1207132535781768,0.0620392560382341,0.9031828045845032,0.4160417470233955,0.4160988747187246,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000006__t0047,0.1779138542154129,0.1795740142332524,0.0722564423691789,0.9881677627563475,0.4703181940779166,0.4708162420832685,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000007__t0050,0.3482546265935702,0.3544297791584808,0.1162116836170845,1.488316535949707,0.7346665074430794,0.7365190532125525,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000008__t0021,0.177908230179601,0.1736118856832106,0.0744493993787978,1.223530650138855,0.5651195489230616,0.5638306455741445,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000009__t0042,0.0586450905818585,0.0580589902877556,0.0602080541958536,0.9313343167304992,0.4081896701255134,0.4080138400372825,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000010__t0054,0.246749303774561,0.2476703056623256,0.1292923836626436,0.8580198287963867,0.4560204377497161,0.4562967383160455,0
unseen_general,unseen_general__ZGGZZG__so100_drop0__ep000011__t0003,0.0192172660762426,0.0192454412543692,0.0312852319143488,1.5363329648971558,0.6296839353560397,0.6296923879094777,0
